"backup.tipo_de_abogado","backup.giro_empresa","backup.trab_base","backup.acci_on_principal","backup.causa","backup.sueldo_diario_integrado","backup.gen","backup.ano_nac","backup.horas","backup.reinstalacion_t","backup.indem_const_t","backup.sal_caidos_t","backup.rec_hr_extra","backup.rec_20_d_ias_t","backup.sarimssinfo","backup.modo_de_termino","backup.liq_total","backup.cod_imss","backup.antig_anos","backup.djuicio","backup.id","backup.menor.3.anos"
"1","3","1","1","0",950.12,"0",NA,72,"1","0","1","0","0","0","convenio",50000,"0",4.81917808219178,0.241095890410959,659,1
"0","4","0","2","0",446.66,"1",NA,66,"0","1","1","1","0","0","convenio",20000,"0",14.0986301369863,0.638356164383562,660,1
"0","11","1","2","0",435.5,"1",NA,50,"0","1","1","0","0","0","convenio",880.25,"0",0.101369863013699,0.117808219178082,661,1
"0","6","0","2","0",533.33,"1",NA,52.5,"0","1","1","1","0","0","convenio",10000,"0",3.69041095890411,1.35068493150685,662,1
"0","5","0","1","0",139,"0",NA,36,"1","0","1","1","0","0","convenio",7000,"0",1.15616438356164,0.956164383561644,663,1
"0","11","0","1","0",27528.14,"0",NA,66,"1","0","1","1","1","1","desiste",0,"0",21.4054794520548,0.112328767123288,664,1
"0","11","0","1","0",27528.14,"0",NA,66,"1","0","1","1","1","1","desiste",0,"0",21.4054794520548,0.112328767123288,665,1
"0","3","0","1","0",198.57,"0",NA,60,"1","0","1","1","0","0","convenio",10000,"0",3.95342465753425,1.82191780821918,666,1
"0","1","0","2","0",350,"1",NA,54,"0","1","1","1","0","1","convenio",177500,"0",4.41095890410959,3.1972602739726,667,0
"0","5","0","2","0",200,"0",NA,62.5,"0","1","1","1","0","1","desiste",0,"0",2.21917808219178,0.402739726027397,668,1
"0","7","1","2","0",866.66,"0",NA,72,"0","1","1","0","0","0","convenio",50000,"0",0.879452054794521,1.59178082191781,669,1
"0","5","1","2","0",233.33,"1",NA,47.5,"0","1","1","1","0","1","convenio",3000,"0",0.334246575342466,0.186301369863014,670,1
"0","2","0","1","0",2499.47,"0",NA,55,"1","1","1","1","1","1","desiste",0,"0",1.6,1.11780821917808,671,1
"0","4","0","2","0",218.86,"1",NA,70,"0","1","1","1","1","0",NA,NA,"0",5.3972602739726,NA,672,0
"0","4","0","2","0",305.45,"0",NA,56,"0","1","1","1","1","0",NA,NA,"0",7.14246575342466,NA,673,0
"0","4","0","2","0",190.89,"0",NA,66.5,"0","1","1","1","1","0",NA,NA,"0",13.2904109589041,NA,674,0
"0","4","0","2","0",292.56,"0",NA,56,"0","1","1","1","1","0",NA,NA,"0",7.2958904109589,NA,675,0
"0","4","0","2","0",212.05,"0",NA,70,"0","1","1","1","1","0",NA,NA,"0",4.87397260273973,NA,676,0
"0","4","0","2","0",222.11,"1",NA,70,"0","1","1","1","1","0",NA,NA,"0",6.06849315068493,NA,677,0
"0","7","0","1","0",528.57,"1",NA,53,"1","1","1","0","1","0","convenio",23000,"0",3.79452054794521,0.482191780821918,678,1
"0","2","0","2","0",220,"0",NA,59,"0","1","1","0","1","1","convenio",28000,"0",4.8,0.561643835616438,679,1
"0","2","0","2","0",172.85,"0",NA,60,"0","1","1","1","0","0","convenio",10000,"0",8.78904109589041,0.232876712328767,680,1
"0","7","0","1","0",530,"0",NA,50,"1","1","1","0","0","0","convenio",24000,"0",3.79452054794521,2.43287671232877,681,1
"0","7","0","2","0",266.66,"1",NA,60,"0","1","1","1","0","0","convenio",15000,"0",0.517808219178082,0.895890410958904,682,1
"0","7","0","1","0",301.13,"0",NA,54,"1","1","1","0","1","1","convenio",17730.65,"0",0.753424657534247,0.898630136986301,683,1
"0","1","0","2","0",NA,"0",NA,43.5,"0","1","1","0","1","0","convenio",32028,"0",1.72054794520548,0.186301369863014,684,1
"1","6","0","2","0",114.97,"0",NA,49,"0","1","1","0","0","0","desiste",0,"0",0.0986301369863014,0.183561643835616,685,1
"1","7","0","2","0",103.14,"0",NA,60,"0","1","1","0","0","0","convenio",35000,"0",3.38082191780822,1.68219178082192,686,1
"1","3","0","2","0",162.58,"0",NA,47,"0","1","1","0","0","0","desiste",0,"0",0.449315068493151,1.08767123287671,687,1
"1","3","0","2","0",308.69,"0",NA,73.5,"0","1","1","0","0","0","convenio",26000,"0",2.38630136986301,1.81643835616438,688,1
"0","1","1","2","0",2500,"0",NA,50,"0","1","1","1","0","0","convenio",135000,"0",0.353424657534247,0.23013698630137,689,1
"1","3","0","2","0",431.04,"0",NA,60,"0","1","1","0","0","0","convenio",25000,"0",0.745205479452055,0.898630136986301,690,1
"1","4","0","2","0",268.76,"0",NA,54,"0","1","1","0","0","0","desiste",0,"0",4.97260273972603,0.205479452054795,691,1
"0","5","0","2","0",390.2,"0",NA,72,"0","1","1","1","0","0","convenio",20000,"0",2.27671232876712,1.62739726027397,692,1
"1","1","0","2","0",174.13,"0",NA,96,"0","1","1","0","0","0","caducidad",0,"0",0.136986301369863,3.86849315068493,693,0
"0","3","0","2","0",375,"1",NA,54,"0","1","1","0","0","1","desiste",0,"0",1.74794520547945,0.8,694,1
"0","7","0","2","0",200,"0",NA,98,"0","1","1","1","1","0","desiste",0,"0",1.05205479452055,1.06301369863014,695,1
"0","6","0","2","0",872.45,"1",NA,70,"0","1","1","1","0","0","convenio",150000,"0",0.427397260273973,1.6986301369863,696,1
"1","6","0","2","0",140,"0",NA,56,"0","1","1","1","0","0","desiste",0,"0",0.23013698630137,1.63561643835616,697,1
"0","2","0","1","0",369.84,"0",NA,84,"1","1","1","1","0","1","desiste",0,"0",22.2904109589041,3.72328767123288,698,0
"0","5","0","2","0",185.71,"0",NA,72,"0","1","1","1","0","0",NA,NA,"0",1.02465753424658,NA,699,0
"0","5","0","2","0",185.71,"0",NA,72,"0","1","1","1","0","0",NA,NA,"0",1.02465753424658,NA,700,0
"0","2","0","2","0",114.28,"0",NA,72,"0","1","1","1","0","0","convenio",2500,"0",18.9424657534247,0.194520547945205,701,1
"1","6","0","2","0",63.06,"1",NA,57.5,"0","1","1","0","0","0","convenio",7000,"0",3.32328767123288,1.40821917808219,702,1
"0","3","0","2","0",171.42,"0",NA,66,"0","1","1","1","0","0","convenio",14000,"0",5.77808219178082,0.213698630136986,703,1
"0","3","0","1","0",186.65,"0",NA,40,"1","0","1","1","0","1","convenio",7000,"0",0.227397260273973,0.824657534246575,704,1
"0","2","0","2","0",400.68,"0",NA,45,"0","1","1","0","0","0",NA,NA,"0",1.07945205479452,NA,705,0
"0","4","0","2","0",138.58,"0","NO MENCIONA",52,"0","1","1","1","0","1","convenio",8500,"0",0.621917808219178,0.202739726027397,706,1
"0","3","0","2","0",246.66,"0","NO MENCIONA",54,"0","1","1","1","0","1","convenio",6500,"0",0.657534246575342,0.202739726027397,707,1
"0","1","0","2","0",200,"0","NO MENCIONA",69,"0","1","1","0","0","0","desiste",0,"0",12.6575342465753,0.50958904109589,708,1
"0","7","0","1","0",438.01,"1","NO MENCIONA",60,"1","1","1","1","1","0","convenio",38268,"0",1.77534246575342,1.50958904109589,709,1
"0","2","0","1","0",1071.42,"0","NO MENCIONA",60,"1","1","1","1","1","1","desiste",0,"0",5.41095890410959,0.520547945205479,710,1
"0","4","0","2","0",166.66,"1","NO MENCIONA",72,"0","1","1","1","0","0","caducidad",0,"0",10.8876712328767,1.25205479452055,711,1
"0","3","0","2","0",166.66,"1","NO MENCIONA",30,"0","1","1","0","0","0","desiste",0,"0",0.553424657534247,0.175342465753425,712,1
"0","7","0","2","0",141.54,"1","NO MENCIONA",45,"0","1","1","1","0","1","desiste",0,"0",0.704109589041096,0.0356164383561644,713,1
"0","6","1","1","0",2444.43,"0","NO MENCIONA",77,"1","0","1","1","0","1","desiste",0,"0",1.4986301369863,0.827397260273973,714,1
"0","7","1","2","0",1372.97,"1","NO MENCIONA",55,"0","1","1","0","0","1","convenio",90000,"0",1.31232876712329,0.191780821917808,715,1
"0","4","0","2","0",522.59,"0","NO MENCIONA",90,"0","1","1","1","0","0","desiste",0,"0",0.926027397260274,0.69041095890411,716,1
"0","5","0","1","0",1000,"0","NO MENCIONA",60,"1","1","1","1","0","0","convenio",11000,"0",1.35342465753425,0.279452054794521,717,1
"0","5","0","2","0",200,"0","NO MENCIONA",66,"0","1","1","1","0","1","convenio",5000,"0",5.79452054794521,1.22465753424658,718,1
"0","3","0","1","0",112.9,"1","NO MENCIONA",45,"1","1","1","1","0","0","convenio",60000,"0",2.57534246575342,0.608219178082192,719,1
"0","2","0","1","0",597.222222222222,"1","NO MENCIONA",66,"1","1","1","1","1","0","convenio",82000,"0",14.3671232876712,1.85479452054795,720,1
"0","1","0","1","0",250,"1","NO MENCIONA",50,"1","1","1","1","0","1","convenio",45000,"0",0.808219178082192,1.70684931506849,721,1
"1","3","0","2","0",99.15,"0","NO MENCIONA",36,"0","1","1","0","0","0","convenio",8000,"0",2.02739726027397,1.92876712328767,722,1
"0","3","0","2","0",300,"0","NO MENCIONA",40,"0","1","1","0","0","0","convenio",17000,"0",NA,0.531506849315069,723,1
"0","7","0","2","0",170,"0","NO MENCIONA",54,"0","1","1","1","0","1","convenio",6000,"0",-0.172602739726027,1.63287671232877,724,1
"0","7","0","2","0",357.14,"1","NO MENCIONA",84,"0","1","1","1","0","0","desiste",0,"0",0.997260273972603,0.30958904109589,725,1
"0","3","0","1","0",3337.9,"0","NO MENCIONA",55,"1","1","1","1","1","1","convenio",507000,"0",3.82739726027397,0.917808219178082,726,1
"0","1","0","2","0",285.71,"0","NO MENCIONA",70,"0","1","1","1","0","1",NA,NA,"0",0.827397260273973,NA,727,0
"0","1","0","2","0",285.71,"0","NO MENCIONA",70,"0","1","1","1","0","1",NA,NA,"0",0.747945205479452,NA,728,0
"0","1","0","1","0",400,"0","NO MENCIONA",60,"1","0","1","1","0","1","convenio",7000,"0",0.454794520547945,1.26575342465753,729,1
"0","5","0","2","0",1418.08,"0","NO MENCIONA",60,"0","1","1","1","0","1","desiste",0,"0",1.24931506849315,0.246575342465753,730,1
"0","5","0","2","0",200,"0","NO MENCIONA",66,"0","1","1","1","0","0","convenio",27500,"0",9.81095890410959,2.21369863013699,731,1
"0","3","0","1","0",1333.33,"0","NO MENCIONA",50,"1","0","1","1","0","1","convenio",200000,"0",0.158904109589041,1.22191780821918,732,1
"0","7","1","1","0",500,"0","NO MENCIONA",50,"1","1","1","1","1","1","convenio",69572.36,"0",14.8904109589041,0.605479452054794,733,1
"0","3","0","2","0",1000,"0","NO MENCIONA",NA,"1","1","1","1","0","0","convenio",115000,"0",1.00821917808219,2.29315068493151,734,1
"0","2","0","2","0",1066.66,"0","NO MENCIONA",66,"0","1","1","1","0","0","desiste",0,"0",2.74794520547945,0.515068493150685,735,1
"0","5","0","2","0",230,"0","NO MENCIONA",84,"0","1","1","0","0","0","convenio",36500,"0",6.03287671232877,0.372602739726027,736,1
"0","1","1","1","0",376.2,"1","NO MENCIONA",60,"1","1","1","1","1","1","convenio",8500,"0",3.36712328767123,0.249315068493151,737,1
"0","5","0","2","0",166.66,"1","NO MENCIONA",50,"0","1","1","0","0","1","convenio",11666.67,"0",11.7232876712329,0.402739726027397,738,1
"0","4","0","2","0",150,"0","NO MENCIONA",72,"0","1","1","1","1","0","caducidad",0,"0",1.42739726027397,2.25205479452055,739,1
"0","6","0","2","0",246,"0","NO MENCIONA",48,"0","1","1","0","0","0","convenio",20000,"0",0.616438356164384,1.86301369863014,740,1
"0","3","0","2","0",NA,"0","NO MENCIONA",54,"0","1","1","1","0","1","convenio",8445,"0",0.268493150684932,0.265753424657534,741,1
"0","4","0","2","0",714.28,"0","NO MENCIONA",60,"0","1","1","1","0","0","convenio",20000,"0",1.4958904109589,0.484931506849315,742,1
"1","5","0","2","0",199.63,"0","NO MENCIONA",84,"0","1","1","0","0","0","convenio",7000,"0",4.42739726027397,0.742465753424657,743,1
"0","1","0","1","0",185.71,"0","NO MENCIONA",70,"1","0","1","0","0","0","desiste",0,"0",1.21369863013699,0.36986301369863,744,1
"0","5","0","1","0",547.82,"0","NO MENCIONA",72,"1","1","1","1","1","0","convenio",30000,"0",2.54246575342466,0.536986301369863,745,1
"1","3","0","2","0",236.65,"0","NO MENCIONA",40,"0","1","1","0","0","0","convenio",20000,"0",3.08767123287671,0.191780821917808,746,1
"1","5","0","2","0",261.98,"0","NO MENCIONA",60,"0","1","1","0","0","0","desiste",0,"0",2.11506849315069,0.172602739726027,747,1
"1","5","0","2","0",299.01,"1","NO MENCIONA",50,"0","1","1","0","0","1","caducidad",0,"0",1.12054794520548,0.268493150684932,748,1
"0","1","0","2","0",116.66,"1","NO MENCIONA",30,"0","1","1","0","0","0","caducidad",0,"0",5.72602739726027,1.36986301369863,749,1
"0","1","0","2","0",200,"1","NO MENCIONA",59,"0","1","1","1","0","1","desiste",0,"0",0.0273972602739726,0.282191780821918,750,1
"1","3","0","2","0",159.01,"1","NO MENCIONA",54,"0","1","1","0","0","0","desiste",0,"0",0.164383561643836,0.153424657534247,751,1
"1","3","0","2","0",209.03,"0","NO MENCIONA",54,"0","1","1","0","0","0","caducidad",0,"0",0.391780821917808,0.778082191780822,752,1
"1","3","0","2","0",282.2,"1","NO MENCIONA",54,"0","1","1","0","0","0","convenio",10200,"0",0.131506849315068,1.12328767123288,753,1
"1","3","0","2","0",280.05,"0","NO MENCIONA",54,"0","1","1","0","0","0","convenio",10200,"0",0.0657534246575342,1.12328767123288,754,1
"1","3","0","2","0",217.6,"0","NO MENCIONA",54,"0","1","1","0","0","0","convenio",7500,"0",0.120547945205479,1.12328767123288,755,1
"0","2","0","1","0",846.66,"0","NO MENCIONA",60,"1","1","1","1","1","1","convenio",25000,"0",2.05205479452055,1.21643835616438,756,1
"0","5","0","2","0",333.33,"0","NO MENCIONA",105,"0","1","1","1","0","0","convenio",23968,"0",1.34794520547945,0.616438356164384,757,1
"0","5","0","2","0",200,"0","NO MENCIONA",60,"0","1","1","1","0","0","convenio",14000,"0",5.60547945205479,0.227397260273973,758,1
"0","2","0","1","0",82.9,"1","NO MENCIONA",50,"1","1","1","1","0","0","desiste",0,"0",0.821917808219178,0.150684931506849,759,1
"1","3","0","2","0",174.19,"0","NO MENCIONA",81,"0","1","1","0","0","0","convenio",5000,"0",0.249315068493151,0.158904109589041,760,1
"1","1","0","2","0",489.66,"0","NO MENCIONA",66,"0","1","1","0","0","0","convenio",33000,"0",3.26575342465753,0.380821917808219,761,1
"0","3","0","2","0",1456,"0","NO MENCIONA",45,"0","1","1","1","0","0","convenio",40000,"0",3.61095890410959,0.128767123287671,762,1
"1","1","0","2","0",225.72,"0","NO MENCIONA",66,"0","1","1","0","0","0","convenio",7500,"0",15.1068493150685,0.158904109589041,763,1
"1","3","0","2","0",239.69,"1","NO MENCIONA",54,"0","1","1","0","0","0",NA,NA,"0",0.145205479452055,NA,764,0
"1","3","0","2","0",174.1,"1","NO MENCIONA",54,"0","1","1","0","0","0",NA,NA,"0",0.134246575342466,NA,765,0
"1","3","0","2","0",174.1,"1","NO MENCIONA",54,"0","1","1","0","0","0",NA,NA,"0",0.0986301369863014,NA,766,0
"1","3","0","2","0",239.69,"1","NO MENCIONA",54,"0","1","1","0","0","0",NA,NA,"0",0.115068493150685,NA,767,0
"1","3","0","2","0",174.1,"0","NO MENCIONA",54,"0","1","1","0","0","0",NA,NA,"0",0.10958904109589,NA,768,0
"1","3","0","2","0",174.1,"0","NO MENCIONA",54,"0","1","1","0","0","0",NA,NA,"0",0.134246575342466,NA,769,0
"1","3","0","2","0",174.1,"0","NO MENCIONA",54,"0","1","1","0","0","0",NA,NA,"0",0.134246575342466,NA,770,0
"1","3","0","2","0",174.1,"0","NO MENCIONA",54,"0","1","1","0","0","0",NA,NA,"0",0.0712328767123288,NA,771,0
"1","3","0","2","0",239.69,"0","NO MENCIONA",54,"0","1","1","0","0","0",NA,NA,"0",0.0794520547945206,NA,772,0
"1","3","0","2","0",212.3,"0","NO MENCIONA",66,"0","1","1","0","0","0","convenio",13500,"0",4.00547945205479,0.254794520547945,773,1
"1","1","0","2","0",186.63,"1","NO MENCIONA",51,"0","1","1","1","0","0","desiste",0,"0",0.53972602739726,0.56986301369863,774,1
"1","3","0","2","0",145.28,"0","NO MENCIONA",60,"0","1","1","0","0","0","convenio",9000,"0",1.6958904109589,0.213698630136986,775,1
"0","3","0","2","0",217.42,"0","NO MENCIONA",77,"0","1","1","1","0","0","convenio",12000,"0",0.358904109589041,0.515068493150685,776,1
"0","3","0","1","0",233.33,"1","NO MENCIONA",70,"1","1","1","1","0","0",NA,NA,"0",0.0958904109589041,NA,777,0
"0","3","0","1","0",233.33,"1","NO MENCIONA",70,"1","1","1","1","0","0",NA,NA,"0",0.0958904109589041,NA,778,0
"0","7","0","2","0",300,"1","NO MENCIONA",72,"0","1","1","1","0","0",NA,NA,"0",0.301369863013699,NA,779,0
"0","7","0","2","0",166.66,"1","NO MENCIONA",70,"0","1","1","1","1","0",NA,NA,"0",5.00821917808219,NA,780,0
"1","1","0","2","0",265.41,"0","NO MENCIONA",67,"0","1","1","0","0","0",NA,NA,"0",2.13150684931507,NA,781,0
"0","3","0","2","0",532.33,"0","NO MENCIONA",69,"0","1","1","1","0","1",NA,NA,"0",1.12328767123288,NA,782,0
"1","2","0","2","0",191.86,"1","NO MENCIONA",55,"0","1","1","1","0","0",NA,NA,"0",0.926027397260274,NA,783,0
"0","8","0","1","0",1537.13,"1","NO MENCIONA",58,"1","1","1","1","0","1",NA,NA,"0",0.298630136986301,NA,784,0
"0","2","0","1","0",1126.21,"1","NO MENCIONA",60,"1","1","1","1","1","0",NA,NA,"0",0.863013698630137,NA,785,0
"0","4","0","1","0",1202.85,"0","NO MENCIONA",78,"1","1","1","1","1","0",NA,NA,"0",2.3041095890411,NA,786,0
"0","5","0","1","0",451.9,"0","NO MENCIONA",60,"1","1","1","1","0","0",NA,NA,"0",3.27397260273973,NA,787,0
"1","3","0","2","0",136.94,"0","NO MENCIONA",50,"0","1","1","0","0","0",NA,NA,"0",16.5452054794521,NA,788,0
"1","3","0","2","0",153.48,"0","NO MENCIONA",45,"0","1","1","0","0","0",NA,NA,"0",1.08493150684932,NA,789,0
"0","8","0","2","0",201.77,"1","NO MENCIONA",50,"0","1","1","1","0","1",NA,NA,"0",0.104109589041096,NA,790,0
"1","3","0","2","0",102.03,"0","NO MENCIONA",54,"0","1","1","0","0","0",NA,NA,"0",0.676712328767123,NA,791,0
"0","3","0","1","0",298.1,"1","NO MENCIONA",40,"1","0","1","0","1","0",NA,NA,"0",4.64109589041096,NA,792,0
"0","3","0","1","0",326.18,"0","NO MENCIONA",40,"1","0","1","0","1","0",NA,NA,"0",4.66849315068493,NA,793,0
"0","1","0","2","0",21.42,"0",NA,66,"0","1","1","1","0","1","convenio",11000,"0",1.47671232876712,0.528767123287671,794,1
"0","1","0","2","0",1158.22,"1",NA,50,"0","1","1","1","0","1","convenio",19000,"0",2.06575342465753,2.82465753424658,795,1
"0","8","0","2","0",700,"1",NA,66,"0","1","1","1","0","1","convenio",36000,"0",1.46575342465753,0.854794520547945,796,1
"0","3","0","2","0",226.66,"0",NA,47.5,"0","1","1","1","0","0","caducidad",0,"0",8.47671232876712,1.36438356164384,797,1
"0","5","0","1","0",489.99,"0",NA,60,"1","0","1","1","0","1","convenio",50000,"0",9.28767123287671,2.58630136986301,798,1
"0","3","0","2","0",357.14,"1",NA,69,"0","1","1","1","0","1","desiste",0,"0",3.02739726027397,0.832876712328767,799,1
"0","8","0","2","0",333.33,"0",NA,77,"0","1","1","1","1","1","caducidad",0,"0",6.24931506849315,1.93698630136986,800,1
"0","3","0","1","0",300,"0",NA,66,"1","0","1","1","0","1","convenio",30000,"0",0.0328767123287671,2.15616438356164,801,1
"0","5","0","2","0",1666.66,"0",NA,45,"0","1","1","1","0","1","convenio",50000,"0",3.61095890410959,1.3041095890411,802,1
"0","8","0","2","0",794.46,"1",NA,65,"0","1","1","0","0","1","convenio",70000,"0",0.421917808219178,2.11780821917808,803,1
"0","2","0","2","0",183.33,"1",NA,52,"0","1","1","1","0","1","convenio",12500,"0",0.520547945205479,0.197260273972603,804,1
"0","1","0","2","0",114.97,"0",NA,35,"0","1","1","0","0","0","desiste",0,"0",0.463013698630137,2.11506849315069,805,1
"0","3","0","2","0",762.18,"0",NA,48,"0","1","1","1","0","1","convenio",20000,"0",0.619178082191781,1.05205479452055,806,1
"1","3","0","2","0",121.45,"1",NA,42.5,"0","1","1","0","0","1","convenio",14000,"0",0.832876712328767,0.93972602739726,807,1
"1","1","0","2","0",537.52,"0",NA,54,"0","1","1","0","0","0","caducidad",0,"0",2.90958904109589,1.10958904109589,808,1
"0","5","0","2","0",466.66,"1",NA,60,"0","1","1","1","0","0","desiste",0,"0",4.9041095890411,4.00821917808219,809,0
"0","3","0","1","0",333.33,"0",NA,75,"1","1","1","1","1","1","convenio",20115,"0",0.756164383561644,1.16986301369863,810,1
"0","5","0","1","0",266.55,"0",NA,72,"1","1","1","1","1","1","convenio",18655.93,"0",NA,1.50958904109589,811,1
"0","11","0","1","0",1842.16,"0",NA,60,"1","1","1","1","1","0","convenio",400000,"0",12.413698630137,1.28767123287671,812,1
"0","5","0","2","0",300,"0",NA,60,"0","1","1","1","0","1","convenio",20000,"0",10.5123287671233,1.93972602739726,813,1
"0","1","0","1","0",100,"0",NA,50,"1","0","1","0","0","1","convenio",16000,"0",0.523287671232877,0.63013698630137,814,1
"0","2","0","2","0",60,"0",NA,84,"0","1","1","1","0","1","convenio",20000,"0",4.26575342465753,0.786301369863014,815,1
"0","3","0","2","0",233.33,"0",NA,48,"0","1","1","1","0","1","convenio",17500,"0",1.35616438356164,0.997260273972603,816,1
"0","3","0","2","0",466.666666666667,"1",NA,50,"0","1","1","1","1","1","desiste",0,"0",3.48493150684931,0.336986301369863,817,1
"0","3","0","2","0",666.66,"1",NA,60,"0","1","1","1","1","1","desiste",0,"0",1.71506849315068,1.14246575342466,818,1
"1","2","0","2","0",309.31,"0",NA,48,"0","1","1","0","0","1","desiste",0,"0",1.61643835616438,3.86575342465753,819,0
"1","5","0","2","0",263,"0",NA,84,"0","1","1","0","0","1","convenio",12000,"0",2.47123287671233,0.624657534246575,820,1
"0","2","0","2","0",203.95,"1",NA,48,"0","1","1","0","0","1","convenio",50000,"0",0.805479452054795,1.4958904109589,821,1
"0","11","0","2","0",400,"0",NA,60,"0","1","1","1","0","1","convenio",12000,"0",1.58630136986301,1.65753424657534,822,1
